,node_1,node_2,k_degree_1,k_degree_2,eccentricity_1,eccentricity_2,triangles_1,triangles_2,clique_num_1,clique_num_2,coreness_1,coreness_2,betweenness_centrality_1,betweenness_centrality_2,closeness_centrality_1,closeness_centrality_2,harmonic_centrality_1,harmonic_centrality_2,eigenvector_centrality_1,eigenvector_centrality_2,decay_centrality_1,decay_centrality_2,pagerank_1,pagerank_2,katz_centrality_1,katz_centrality_2,local_clustering_coeff_1,local_clustering_coeff_2,global_clustering_coeff_1,global_clustering_coeff_2,shannon_diversity_1,shannon_diversity_2,neighborhood_density_1,neighborhood_density_2,rwr_1,rwr_2,lrw_1,lrw_2,are_connected,common_triangles,common_neighbors,cosine_similarity,pearson_similarity,euclidean_distance,manhattan_distance,hamming_distance,rand_index,jaccard_index,sorenson_dice,hub_promoted,hub_depressed,lhn,res_alloc,adamic_adar,pref_attach,overlap_coeff,nbd_overlap,edge_conn,avg_commute_time,cosine_l,l_plus,mfi,label
129,4,8,3,2,1.0,2.0,2,1,3,4,2,2,0.5,0.0,1.0,0.625,1.0,0.7000000000000001,1.0,0.4725163600787215,1.5,1.0,0.2952127659574468,0.10973438797380142,0.5212466883221976,0.35374218971065,0.6666666666666666,1.0,0.75,0.6923076923076923,1.0,1.0,0.8333333333333334,0.6666666666666667,0.37759049461177124,0.23989762328452774,0.2952127659574468,0.10973438797380142,0,0,1,0.33333333333333337,0.14744195615489716,2.8284271247461903,6,0.3333333333333333,0.15735641227380015,0.1111111111111111,0.19999999999999998,0.3333333333333333,0.2,0.06666666666666667,0.0625,0.36067376022224085,15,0.2,0.14285714285714285,5,0.016299074685230383,-0.11824881924437028,-0.03867450084033857,0.014708602956206093,0
130,4,9,3,1,1.0,2.0,2,0,3,2,2,1,0.5,0.0,1.0,0.6666666666666666,1.0,0.75,1.0,0.7071067811865478,1.5,0.5,0.2952127659574468,0.25675675675675674,0.5212466883221976,0.5598852608963282,0.6666666666666666,0.0,0.75,0.0,1.0,1.0,0.8333333333333334,0.6666666666666666,0.37759049461177124,0.34527027027027024,0.2952127659574468,0.25675675675675674,0,0,0,0.0,-0.18650096164806274,3.0,7,0.3888888888888889,-0.14990859232175502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,2,0.011219260625962353,-0.12618675753799097,-0.06399260241489485,0.007934199707595024,0
131,4,10,3,3,1.0,1.0,2,2,3,3,2,2,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.9999999999999998,1.5,1.5,0.2952127659574468,0.2952127659574468,0.5212466883221976,0.5212466883221976,0.6666666666666666,0.6666666666666666,0.75,0.75,1.0,1.0,0.8333333333333334,0.8333333333333334,0.37759049461177124,0.3775904946117712,0.2952127659574468,0.2952127659574468,1,1,3,1.0000000000000002,0.9999999999999997,0.0,0,0.0,1.0,0.6,0.7499999999999999,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.0625,0.36067376022224085,9,0.3333333333333333,1.0,2,0.024358974358974377,0.4647646012872168,0.22850968810563202,0.10436437209800485,1
132,4,11,3,1,1.0,1.0,2,0,3,2,2,1,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,0.5,0.2952127659574468,0.49999999999999994,0.5212466883221976,0.7071067811865475,0.6666666666666666,0.0,0.75,0.0,1.0,1.0,0.8333333333333334,1.0,0.37759049461177124,0.5405405405405406,0.2952127659574468,0.49999999999999994,0,0,1,0.2886751345948129,0.18430244519362135,2.449489742783178,4,0.2222222222222222,0.24165657010683997,0.2,0.33333333333333337,1.0,0.3333333333333333,0.3333333333333333,0.0625,0.36067376022224085,3,1.0,0.3333333333333333,1,0.008751727314601575,0.044344576895795844,0.03165726292503314,0.023497749804692193,0
133,4,12,3,2,1.0,1.0,2,1,3,3,2,2,0.5,0.0,1.0,1.0,1.0,1.0,0.9999999999999998,0.9999999999999997,1.5,1.0,0.2952127659574468,0.3333333333333333,0.5212466883221976,0.5773502691896258,0.6666666666666666,1.0,0.75,1.0,1.0,1.0,0.8333333333333334,1.0,0.37759049461177124,0.40350877192982465,0.2952127659574468,0.3333333333333333,0,0,1,0.23570226039551587,0.09325048082403141,2.6457513110645907,5,0.2777777777777778,0.12979890310786105,0.16666666666666666,0.2857142857142857,0.5,0.3333333333333333,0.16666666666666666,0.0625,0.36067376022224085,6,0.5,0.25,3,0.012478150805670739,0.029022243856580747,0.01531540380419182,0.02250783074183198,0
134,4,13,3,4,1.0,2.0,2,6,3,5,2,4,0.5,0.0,1.0,0.8333333333333334,1.0,0.9,1.0,0.9511361038801446,1.5,2.0,0.2952127659574468,0.17661043812974073,0.5212466883221976,0.42177491913497095,0.6666666666666666,1.0,0.75,0.8823529411764706,1.0,1.0,0.8333333333333334,0.7333333333333333,0.37759049461177124,0.28648892800078435,0.2952127659574468,0.17661043812974073,0,0,1,0.16666666666666669,-0.07372097807744854,3.1622776601683795,8,0.4444444444444444,-0.02989771833202203,0.1111111111111111,0.19999999999999998,0.3333333333333333,0.2,0.06666666666666667,0.0625,0.36067376022224085,15,0.2,0.14285714285714285,5,0.017238977699099572,-0.04509087284824894,-0.014904352584771172,0.018473923716405705,0
135,4,14,3,2,1.0,1.0,2,1,3,3,2,2,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,0.2952127659574468,0.3333333333333333,0.5212466883221976,0.5773502691896258,0.6666666666666666,1.0,0.75,1.0,1.0,1.0,0.8333333333333334,1.0,0.37759049461177124,0.40350877192982465,0.2952127659574468,0.3333333333333333,0,0,0,0.0,-0.18650096164806274,3.0,7,0.3888888888888889,-0.14990859232175502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,3,0.010633268169420241,-0.16479747399319528,-0.08519978242864576,0.005208341239819553,0
136,4,15,3,2,1.0,1.0,2,1,3,3,2,2,0.5,0.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999998,1.5,1.0,0.2952127659574468,0.3333333333333333,0.5212466883221976,0.5773502691896258,0.6666666666666666,1.0,0.75,1.0,1.0,1.0,0.8333333333333334,1.0,0.37759049461177124,0.40350877192982465,0.2952127659574468,0.3333333333333333,0,0,0,0.0,-0.18650096164806274,3.0,7,0.3888888888888889,-0.14990859232175502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,3,0.010633268169420227,-0.1647974739931958,-0.08519978242864608,0.005208341239819766,0
137,4,16,3,2,1.0,1.0,2,1,3,3,2,2,0.5,0.0,1.0,1.0,1.0,1.0,0.9999999999999998,1.0,1.5,1.0,0.2952127659574468,0.3333333333333333,0.5212466883221976,0.5773502691896258,0.6666666666666666,1.0,0.75,1.0,1.0,1.0,0.8333333333333334,1.0,0.37759049461177124,0.40350877192982465,0.2952127659574468,0.3333333333333333,0,0,1,0.3651483716701107,0.2780192187427664,2.6457513110645907,5,0.2777777777777778,0.26329612606697306,0.16666666666666666,0.2857142857142857,0.5,0.3333333333333333,0.16666666666666666,0.25,0.7213475204444817,6,0.3333333333333333,0.25,3,0.01328671328671329,0.2735969858583007,0.17381412567013146,0.050961629513891764,1
138,4,17,3,2,1.0,1.0,2,1,3,3,2,2,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,0.2952127659574468,0.3333333333333333,0.5212466883221976,0.5773502691896258,0.6666666666666666,1.0,0.75,1.0,1.0,1.0,0.8333333333333334,1.0,0.37759049461177124,0.40350877192982465,0.2952127659574468,0.3333333333333333,0,0,1,0.23570226039551587,0.09325048082403138,2.6457513110645907,5,0.2777777777777778,0.12979890310786105,0.16666666666666666,0.2857142857142857,0.5,0.3333333333333333,0.16666666666666666,0.0625,0.36067376022224085,6,0.5,0.25,3,0.012653756430123642,0.02418794554387889,0.012539066258350565,0.022170983519845977,0
139,4,18,3,2,1.0,1.0,2,1,3,3,2,2,0.5,0.0,1.0,1.0,1.0,1.0,0.9999999999999998,0.9999999999999998,1.5,1.0,0.2952127659574468,0.3333333333333333,0.5212466883221976,0.5773502691896258,0.6666666666666666,1.0,0.75,1.0,1.0,1.0,0.8333333333333334,1.0,0.37759049461177124,0.40350877192982465,0.2952127659574468,0.3333333333333333,0,0,0,0.0,-0.18650096164806274,3.0,7,0.3888888888888889,-0.14990859232175502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,3,0.01063326816942023,-0.16479747399319572,-0.08519978242864602,0.005208341239819692,0
140,4,19,3,2,1.0,2.0,2,1,3,3,2,2,0.5,0.0,1.0,0.75,1.0,0.8333333333333333,1.0,0.8546376797184618,1.5,1.0,0.2952127659574468,0.24592781858831045,0.5212466883221976,0.501233889859248,0.6666666666666666,1.0,0.75,0.6,1.0,1.0,0.8333333333333334,0.6666666666666666,0.37759049461177124,0.34359293314730455,0.2952127659574468,0.24592781858831045,0,0,1,0.6123724356957946,0.5294143019465851,2.0,4,0.2222222222222222,0.34397332062887087,0.14285714285714285,0.25,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.0625,0.36067376022224085,9,0.3333333333333333,0.2,4,0.014803088607009197,-0.035073578366927004,-0.01445554655279394,0.01866366769977316,0
141,4,20,3,2,1.0,1.0,2,1,3,3,2,2,0.5,0.0,1.0,1.0,1.0,1.0,0.9999999999999999,1.0,1.5,1.0,0.2952127659574468,0.3333333333333333,0.5212466883221976,0.5773502691896258,0.6666666666666666,1.0,0.75,1.0,1.0,1.0,0.8333333333333334,1.0,0.37759049461177124,0.40350877192982465,0.2952127659574468,0.3333333333333333,0,0,0,0.0,-0.18650096164806274,3.0,7,0.3888888888888889,-0.14990859232175502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,3,0.01063326816942023,-0.16479747399319555,-0.08519978242864595,0.005208341239819629,0
142,4,21,3,2,1.0,1.0,2,1,3,3,2,2,0.5,0.0,1.0,1.0,1.0,1.0,0.9999999999999992,0.9999999999999997,1.5,1.0,0.2952127659574468,0.3333333333333333,0.5212466883221976,0.5773502691896258,0.6666666666666666,1.0,0.75,1.0,1.0,1.0,0.8333333333333334,1.0,0.37759049461177124,0.40350877192982465,0.2952127659574468,0.3333333333333333,0,0,1,0.23570226039551587,0.09325048082403138,2.6457513110645907,5,0.2777777777777778,0.12979890310786105,0.16666666666666666,0.2857142857142857,0.5,0.3333333333333333,0.16666666666666666,0.0625,0.36067376022224085,6,0.5,0.25,3,0.012653756430123644,0.02418794554387902,0.012539066258350632,0.022170983519846,0
143,4,22,3,2,1.0,1.0,2,1,3,3,2,2,0.5,0.0,1.0,1.0,1.0,1.0,0.9999999999999998,0.9999999999999998,1.5,1.0,0.2952127659574468,0.3333333333333333,0.5212466883221976,0.5773502691896258,0.6666666666666666,1.0,0.75,1.0,1.0,1.0,0.8333333333333334,1.0,0.37759049461177124,0.40350877192982465,0.2952127659574468,0.3333333333333333,0,0,0,0.0,-0.18650096164806274,3.0,7,0.3888888888888889,-0.14990859232175502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,3,0.01063326816942023,-0.16479747399319564,-0.08519978242864598,0.005208341239819598,0
144,4,23,3,5,1.0,1.0,2,4,3,4,2,3,0.5,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,2.5,0.2952127659574468,0.2728956222252333,0.5212466883221976,0.47346773425857314,0.6666666666666666,0.4,0.75,0.6521739130434783,1.0,1.0,0.8333333333333334,0.6,0.37759049461177124,0.36611413219635724,0.2952127659574468,0.2728956222252333,0,0,0,0.5773502691896258,0.4815434123430767,2.449489742783178,6,0.3333333333333333,0.29355354288758656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,5,0.013879565463392973,-0.22696827487515994,-0.08230082431464102,0.005647081624071129,0
145,4,24,3,3,1.0,1.0,2,1,3,3,2,2,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.5,0.2952127659574468,0.3667358671351006,0.5212466883221976,0.542243933012952,0.6666666666666666,0.3333333333333333,0.75,0.6,1.0,1.0,0.8333333333333334,0.6666666666666666,0.37759049461177124,0.4407537527946343,0.2952127659574468,0.3667358671351006,0,0,0,0.8333333333333335,0.8043478260869562,1.4142135623730951,2,0.1111111111111111,0.5393416298675231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0.0,0.0,4,0.011442564268295508,-0.16647869091326598,-0.07993356102061643,0.006272621592305626,0
146,4,25,3,1,1.0,2.0,2,0,3,3,2,1,0.5,0.0,1.0,0.6,1.0,0.6666666666666666,1.0,0.4608111271891112,1.5,0.5,0.2952127659574468,0.1414084956882785,0.5212466883221976,0.4511105102120538,0.6666666666666666,0.0,0.75,0.6,1.0,1.0,0.8333333333333334,0.6666666666666666,0.37759049461177124,0.2561481954647078,0.2952127659574468,0.1414084956882785,0,0,0,0.6666666666666667,0.6086956521739127,2.0,4,0.2222222222222222,0.20152549177037335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0.0,0.0,4,0.011439603747172584,-0.17239777671232437,-0.08237004271396128,0.005973145823553394,0
147,4,26,3,2,1.0,1.0,2,1,3,3,2,2,0.5,0.0,1.0,1.0,1.0,1.0,0.9999999999999999,1.0,1.5,1.0,0.2952127659574468,0.3333333333333333,0.5212466883221976,0.5773502691896258,0.6666666666666666,1.0,0.75,1.0,1.0,1.0,0.8333333333333334,1.0,0.37759049461177124,0.40350877192982465,0.2952127659574468,0.3333333333333333,0,0,0,0.23570226039551587,0.0932504808240314,2.6457513110645907,5,0.2777777777777778,0.12979890310786105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,3,0.010046826398505354,-0.16936633821387845,-0.09201807667082766,0.004427193324379101,0
148,4,27,3,1,1.0,2.0,2,0,3,3,2,1,0.5,0.0,1.0,0.5714285714285714,1.0,0.625,0.9999999999999991,0.4268172554835455,1.5,0.5,0.2952127659574468,0.11205424409844297,0.5212466883221976,0.4035408176500898,0.6666666666666666,0.0,0.75,0.375,1.0,1.0,0.8333333333333334,0.5,0.37759049461177124,0.2334630838774485,0.2952127659574468,0.11205424409844297,0,0,0,0.5477225575051661,0.43967151009509087,2.23606797749979,5,0.2777777777777778,0.22292762561218937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,5,0.013600426503212979,-0.1870927455517253,-0.07255489754126192,0.007144460467832361,0
149,4,28,3,1,1.0,2.0,2,0,3,3,2,1,0.5,0.0,1.0,0.6,1.0,0.6666666666666666,0.9999999999999996,0.4608111271891108,1.5,0.5,0.2952127659574468,0.1414084956882785,0.5212466883221976,0.4511105102120538,0.6666666666666666,0.0,0.75,0.6,1.0,1.0,0.8333333333333334,0.6666666666666666,0.37759049461177124,0.2561481954647078,0.2952127659574468,0.1414084956882785,0,0,0,0.4082482904638631,0.2786391062876763,2.449489742783178,6,0.3333333333333333,0.08156264888041925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0.0,0.0,4,0.013112889478518316,-0.1445990879275587,-0.061149727643511516,0.008943869800155487,0
150,4,29,3,3,1.0,2.0,2,3,3,4,2,3,0.5,0.0,1.0,0.8,1.0,0.875,0.9999999999999996,0.8608058531117035,1.5,1.5,0.2952127659574468,0.18740943487361136,0.5212466883221976,0.44062436633194485,0.6666666666666666,1.0,0.75,0.7894736842105263,1.0,1.0,0.8333333333333334,0.8,0.37759049461177124,0.29294485903727574,0.2952127659574468,0.18740943487361136,0,0,0,0.18257418583505536,-0.02586303000559355,3.0,7,0.3888888888888889,0.0009069472156720479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,5,0.01283945114867304,-0.2125063413065069,-0.08617961646069026,0.005139859733581781,0
151,4,30,3,1,1.0,2.0,2,0,3,4,2,1,0.5,0.0,1.0,0.5714285714285714,1.0,0.625,1.0,0.3240303992232693,1.5,0.5,0.2952127659574468,0.09036187746327481,0.5212466883221976,0.36550099559258736,0.6666666666666666,0.0,0.75,0.8,1.0,1.0,0.8333333333333334,0.7,0.37759049461177124,0.2173056252239341,0.2952127659574468,0.09036187746327481,0,0,0,0.18257418583505536,-0.02586303000559355,3.0,7,0.3888888888888889,0.0009069472156720479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,5,0.014635377205819937,-0.14622180718980873,-0.053913299026490676,0.009970215525163912,0
152,4,31,3,1,1.0,2.0,2,0,3,3,2,1,0.5,0.0,1.0,0.5454545454545454,1.0,0.5833333333333333,0.9999999999999999,0.3256900968625549,1.5,0.5,0.2952127659574468,0.06633646345585595,0.5212466883221976,0.3195874519313687,0.6666666666666666,0.0,0.75,0.4090909090909091,1.0,1.0,0.8333333333333334,0.4285714285714286,0.37759049461177124,0.1989776151719696,0.2952127659574468,0.06633646345585595,0,0,1,0.7925939239012171,0.7511839460472113,2.23606797749979,5,0.2777777777777778,0.29355354288758656,0.1,0.18181818181818182,0.3333333333333333,0.16666666666666666,0.05555555555555555,0.0625,0.36067376022224085,18,0.3333333333333333,0.125,5,0.015751770671451754,-0.17207244383097553,-0.05546397810074438,0.011972880077836756,0
153,4,32,3,2,1.0,2.0,2,1,3,4,2,2,0.5,0.0,1.0,0.5454545454545454,1.0,0.5833333333333333,1.0,0.2834400153187746,1.5,1.0,0.2952127659574468,0.04444191880616045,0.5212466883221976,0.21225227445825287,0.6666666666666666,1.0,0.75,0.3146853146853147,1.0,1.0,0.8333333333333334,0.32051282051282054,0.37759049461177124,0.19289667070141744,0.2952127659574468,0.04444191880616045,0,0,0,0.1342312110428049,-0.07482519798050166,6.244997998398398,15,0.8333333333333334,-0.0232484076433121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,5,0.016785407856505168,-0.2902667425101182,-0.07254302797632699,0.007483303479903293,0
154,4,33,3,3,1.0,2.0,2,3,3,4,2,3,0.5,0.0,1.0,0.5483870967741935,1.0,0.5882352941176471,0.9999999999999998,0.3861110988338702,1.5,1.5,0.2952127659574468,0.04613850953818,0.5212466883221976,0.22088253403573702,0.6666666666666666,1.0,0.75,0.2318181818181818,1.0,1.0,0.8333333333333334,0.2091503267973856,0.37759049461177124,0.1968420575794327,0.2952127659574468,0.04613850953818,0,0,0,0.33220529851337466,0.17732484140379762,8.12403840463596,16,0.8888888888888888,0.1711549030383921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,0.0,0.0,5,0.017838114314675933,-0.3250900524165628,-0.06844477217508281,0.008141720239555674,0
155,5,6,3,3,2.0,2.0,2,2,3,3,2,2,0.5,0.5,0.8,0.8,0.875,0.875,0.8406653218024891,0.8406653218024884,1.5,1.5,0.2124087591240876,0.2124087591240876,0.4552508876165909,0.4552508876165909,0.6666666666666666,0.6666666666666666,0.6428571428571429,0.6428571428571429,1.0,1.0,0.7,0.7,0.3163178307751453,0.31631783077514536,0.2124087591240876,0.2124087591240876,1,2,4,0.9999999999999999,1.0,0.0,0,0.0,1.0,0.6666666666666666,0.8,0.5,0.5,0.125,0.5625,1.8033688011112043,16,0.5,1.0,3,0.030448717948717934,0.5378612681087738,0.24502155601068829,0.0997399750828953,1
156,5,7,3,4,2.0,1.0,2,6,3,5,2,4,0.5,0.0,0.8,1.0,0.875,1.0,0.8406653218024891,0.9999999999999998,1.5,2.0,0.2124087591240876,0.2,0.4552508876165909,0.44721359549995787,0.6666666666666666,1.0,0.6428571428571429,1.0,1.0,1.0,0.7,1.0,0.3163178307751453,0.29896907216494845,0.2124087591240876,0.2,0,0,1,0.5070925528371099,0.3579156040028545,2.449489742783178,6,0.3333333333333333,0.13360467173951512,0.1111111111111111,0.19999999999999998,0.25,0.25,0.0625,0.0625,0.36067376022224085,16,0.25,0.14285714285714285,7,0.0168398704860273,-0.017577973774038382,-0.0064212084715067775,0.01896033638010077,0
157,5,8,3,2,2.0,2.0,2,1,3,4,2,2,0.5,0.0,0.8,0.625,0.875,0.7000000000000001,0.8406653218024891,0.4725163600787217,1.5,1.0,0.2124087591240876,0.10973438797380142,0.4552508876165909,0.35374218971065,0.6666666666666666,1.0,0.6428571428571429,0.6923076923076923,1.0,1.0,0.7,0.6666666666666667,0.3163178307751453,0.23989762328452774,0.2124087591240876,0.10973438797380142,0,0,1,0.4629100498862757,0.2814390178921168,2.6457513110645907,7,0.3888888888888889,0.059236165237724084,0.1,0.18181818181818182,0.25,0.2,0.05,0.0625,0.36067376022224085,20,0.2,0.125,7,0.016863251551682577,-0.1384180845464254,-0.04357646162465199,0.013577171959574846,0
158,5,9,3,1,2.0,2.0,2,0,3,2,2,1,0.5,0.0,0.8,0.6666666666666666,0.875,0.75,0.840665321802489,0.7071067811865475,1.5,0.5,0.2124087591240876,0.25675675675675674,0.4552508876165909,0.5598852608963282,0.6666666666666666,0.0,0.6428571428571429,0.0,1.0,1.0,0.7,0.6666666666666666,0.3163178307751453,0.34527027027027024,0.2124087591240876,0.25675675675675674,0,0,0,0.2182178902359924,0.0444994159489985,2.8284271247461903,6,0.3333333333333333,0.04753820033955857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,2,0.011483719297025524,-0.14113597772853925,-0.0688945631992083,0.007323876653164722,0
159,5,10,3,3,2.0,1.0,2,2,3,3,2,2,0.5,0.5,0.8,1.0,0.875,1.0,0.8406653218024887,1.0,1.5,1.5,0.2124087591240876,0.2952127659574468,0.4552508876165909,0.5212466883221976,0.6666666666666666,0.6666666666666666,0.6428571428571429,0.75,1.0,1.0,0.7,0.8333333333333334,0.3163178307751453,0.3775904946117712,0.2124087591240876,0.2952127659574468,1,1,3,0.7715167498104595,0.7261785883857187,1.7320508075688772,3,0.16666666666666666,0.7419415292353823,0.5,0.6666666666666666,0.3333333333333333,0.25,0.08333333333333333,0.0625,0.36067376022224085,12,0.3333333333333333,0.75,2,0.0247718383311604,0.4539456407179101,0.2148357974967569,0.09368382358118235,1
160,5,11,3,1,2.0,1.0,2,0,3,2,2,1,0.5,0.0,0.8,1.0,0.875,1.0,0.8406653218024889,1.0,1.5,0.5,0.2124087591240876,0.49999999999999994,0.4552508876165909,0.7071067811865475,0.6666666666666666,0.0,0.6428571428571429,0.0,1.0,1.0,0.7,1.0,0.3163178307751453,0.5405405405405406,0.2124087591240876,0.49999999999999994,0,0,1,0.26726124191242434,0.14071950894605834,2.6457513110645907,5,0.2777777777777778,0.1405341480240465,0.16666666666666666,0.2857142857142857,1.0,0.25,0.25,0.0625,0.36067376022224085,4,1.0,0.25,1,0.008911819887429654,0.03893550289161068,0.026755302140719372,0.02169023058894676,0
161,5,12,3,2,2.0,1.0,2,1,3,3,2,2,0.5,0.0,0.8,1.0,0.875,1.0,0.8406653218024885,1.0,1.5,1.0,0.2124087591240876,0.3333333333333333,0.4552508876165909,0.5773502691896258,0.6666666666666666,1.0,0.6428571428571429,1.0,1.0,1.0,0.7,1.0,0.3163178307751453,0.40350877192982465,0.2124087591240876,0.3333333333333333,0,0,1,0.4364357804719848,0.31149591164298934,2.449489742783178,4,0.2222222222222222,0.36502546689303905,0.14285714285714285,0.25,0.5,0.25,0.125,0.0625,0.36067376022224085,8,0.5,0.2,3,0.012806155459541044,0.020500556785723878,0.010413443019878309,0.020776459146306412,0
162,5,13,3,4,2.0,2.0,2,6,3,5,2,4,0.5,0.0,0.8,0.8333333333333334,0.875,0.9,0.8406653218024884,0.9511361038801446,1.5,2.0,0.2124087591240876,0.17661043812974073,0.4552508876165909,0.42177491913497095,0.6666666666666666,1.0,0.6428571428571429,0.8823529411764706,1.0,1.0,0.7,0.7333333333333333,0.3163178307751453,0.28648892800078435,0.2124087591240876,0.17661043812974073,0,0,1,0.1543033499620919,-0.1407195089460584,3.3166247903554,9,0.5,-0.07326578332034295,0.1,0.18181818181818182,0.25,0.2,0.05,0.0625,0.36067376022224085,20,0.2,0.125,7,0.017871360620160485,-0.06225123170169877,-0.01980631336908465,0.01705285266129762,0
163,5,14,3,2,2.0,1.0,2,1,3,3,2,2,0.5,0.0,0.8,1.0,0.875,1.0,0.8406653218024889,0.9999999999999996,1.5,1.0,0.2124087591240876,0.3333333333333333,0.4552508876165909,0.5773502691896258,0.6666666666666666,1.0,0.6428571428571429,1.0,1.0,1.0,0.7,1.0,0.3163178307751453,0.40350877192982465,0.2124087591240876,0.3333333333333333,0,0,0,0.2182178902359924,0.0444994159489985,2.8284271247461903,6,0.3333333333333333,0.04753820033955857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,3,0.010870530343481094,-0.18105646410000667,-0.09010174321295931,0.0048076996059873145,0
164,5,15,3,2,2.0,1.0,2,1,3,3,2,2,0.5,0.0,0.8,1.0,0.875,1.0,0.8406653218024883,1.0,1.5,1.0,0.2124087591240876,0.3333333333333333,0.4552508876165909,0.5773502691896258,0.6666666666666666,1.0,0.6428571428571429,1.0,1.0,1.0,0.7,1.0,0.3163178307751453,0.40350877192982465,0.2124087591240876,0.3333333333333333,0,0,0,0.2182178902359924,0.0444994159489985,2.8284271247461903,6,0.3333333333333333,0.04753820033955857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,3,0.010870530343481084,-0.18105646410000706,-0.09010174321295958,0.004807699605987371,0
165,5,16,3,2,2.0,1.0,2,1,3,3,2,2,0.5,0.0,0.8,1.0,0.875,1.0,0.8406653218024885,1.0,1.5,1.0,0.2124087591240876,0.3333333333333333,0.4552508876165909,0.5773502691896258,0.6666666666666666,1.0,0.6428571428571429,1.0,1.0,1.0,0.7,1.0,0.3163178307751453,0.40350877192982465,0.2124087591240876,0.3333333333333333,1,1,3,0.8451542547285165,0.8291976585083246,1.4142135623730951,2,0.1111111111111111,0.5492044784914555,0.6,0.7499999999999999,0.5,0.25,0.125,0.25,0.7213475204444817,8,0.25,1.0,2,0.021181716833890744,0.5487690054390604,0.335578831552484,0.12396458108974637,1
166,5,17,3,2,2.0,1.0,2,1,3,3,2,2,0.5,0.0,0.8,1.0,0.875,1.0,0.8406653218024885,1.0,1.5,1.0,0.2124087591240876,0.3333333333333333,0.4552508876165909,0.5773502691896258,0.6666666666666666,1.0,0.6428571428571429,1.0,1.0,1.0,0.7,1.0,0.3163178307751453,0.40350877192982465,0.2124087591240876,0.3333333333333333,0,0,1,0.4364357804719848,0.31149591164298934,2.449489742783178,4,0.2222222222222222,0.36502546689303905,0.14285714285714285,0.25,0.5,0.25,0.125,0.0625,0.36067376022224085,8,0.5,0.2,3,0.012991182920232082,0.015304930079902346,0.007637105474037102,0.02046552324908853,0
167,5,18,3,2,2.0,1.0,2,1,3,3,2,2,0.5,0.0,0.8,1.0,0.875,1.0,0.8406653218024881,1.0,1.5,1.0,0.2124087591240876,0.3333333333333333,0.4552508876165909,0.5773502691896258,0.6666666666666666,1.0,0.6428571428571429,1.0,1.0,1.0,0.7,1.0,0.3163178307751453,0.40350877192982465,0.2124087591240876,0.3333333333333333,0,0,0,0.2182178902359924,0.0444994159489985,2.8284271247461903,6,0.3333333333333333,0.04753820033955857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,3,0.010870530343481084,-0.1810564641000071,-0.09010174321295956,0.004807699605987419,0
168,5,19,3,2,2.0,2.0,2,1,3,3,2,2,0.5,0.0,0.8,0.75,0.875,0.8333333333333333,0.8406653218024888,0.8546376797184609,1.5,1.0,0.2124087591240876,0.24592781858831045,0.4552508876165909,0.501233889859248,0.6666666666666666,1.0,0.6428571428571429,0.6,1.0,1.0,0.7,0.6666666666666666,0.3163178307751453,0.34359293314730455,0.2124087591240876,0.24592781858831045,0,0,1,0.3779644730092272,0.21274790016365674,2.6457513110645907,5,0.2777777777777778,0.23409483935560207,0.125,0.2222222222222222,0.3333333333333333,0.25,0.08333333333333333,0.0625,0.36067376022224085,12,0.3333333333333333,0.16666666666666666,4,0.01526698018366117,-0.04879370196268815,-0.01935750733710757,0.017228000953636854,0
